,m-network-i(kb),m-network-o(kb),m-peak-memory(kb),s1-network-i(kb),s1-network-o(kb),s1-peak-memory(kb),s2-network-i(kb),s2-network-o(kb),s2-peak-memory(kb),m-branches,m-branches(M/sec),m-branches(%),m-branch-misses,m-branch-misses(% of all),m-branch-misses(%),m-bus-cycles,m-bus-cycles(M/sec),m-bus-cycles(%),m-cache-misses,m-cache-misses(% of all),m-cache-misses(%),m-cache-references,m-cache-references(M/sec),m-cache-references(%),m-cpu-cycles,m-cpu-cyclesGHz,m-cpu-cycles(%),m-instructions,m-instructions(per cycle),m-instructions(%),m-ref-cycles,m-ref-cycles(M/sec),m-ref-cycles(%),m-context-switches,m-context-switches(K/sec),m-cpu-clock,m-cpu-clock(M/sec),m-cpu-migrations,m-cpu-migrations(K/sec),m-emulation-faults,m-emulation-faults(K/sec),m-major-faults,m-major-faults(K/sec),m-minor-faults,m-minor-faults(M/sec),m-page-faults,m-page-faults(M/sec),m-task-clock(msec),m-CPUs,m-duration(s),s1-branches,s1-branches(M/sec),s1-branches(%),s1-branch-misses,s1-branch-misses(% of all),s1-branch-misses(%),s1-bus-cycles,s1-bus-cycles(M/sec),s1-bus-cycles(%),s1-cache-misses,s1-cache-misses(% of all),s1-cache-misses(%),s1-cache-references,s1-cache-references(M/sec),s1-cache-references(%),s1-cpu-cycles,s1-cpu-cyclesGHz,s1-cpu-cycles(%),s1-instructions,s1-instructions(per cycle),s1-instructions(%),s1-ref-cycles,s1-ref-cycles(M/sec),s1-ref-cycles(%),s1-context-switches,s1-context-switches(K/sec),s1-cpu-clock,s1-cpu-clock(M/sec),s1-cpu-migrations,s1-cpu-migrations(K/sec),s1-emulation-faults,s1-emulation-faults(K/sec),s1-major-faults,s1-major-faults(K/sec),s1-minor-faults,s1-minor-faults(M/sec),s1-page-faults,s1-page-faults(M/sec),s1-task-clock(msec),s1-CPUs,s2-branches,s2-branches(M/sec),s2-branches(%),s2-branch-misses,s2-branch-misses(% of all),s2-branch-misses(%),s2-bus-cycles,s2-bus-cycles(M/sec),s2-bus-cycles(%),s2-cache-misses,s2-cache-misses(% of all),s2-cache-misses(%),s2-cache-references,s2-cache-references(M/sec),s2-cache-references(%),s2-cpu-cycles,s2-cpu-cyclesGHz,s2-cpu-cycles(%),s2-instructions,s2-instructions(per cycle),s2-instructions(%),s2-ref-cycles,s2-ref-cycles(M/sec),s2-ref-cycles(%),s2-context-switches,s2-context-switches(K/sec),s2-cpu-clock,s2-cpu-clock(M/sec),s2-cpu-migrations,s2-cpu-migrations(K/sec),s2-emulation-faults,s2-emulation-faults(K/sec),s2-major-faults,s2-major-faults(K/sec),s2-minor-faults,s2-minor-faults(M/sec),s2-page-faults,s2-page-faults(M/sec),s2-task-clock(msec),s2-CPUs
19,15338769464,418648410,41068940,7913093866,12546503754,34671268,5933103618,16219314866,3754615,19588630682,403.83,75.31%,638404372,3.26%,74.72%,1181739722,24.362,75.28%,3328968596710821,201.92700000000002,76.10%,1648597736390247,33986720.53,51.22%,2200540685098265,45365.318,51.17%,99578789611,0.0,63.60%,123663510646,2549.389,75.75%,119873,0.002,48474.310372,999.324,22287,0.45899999999999996,0,0.0,41,0.001,1029614,0.021,1029749,0.021,48507.114269,1.001,48.474378715,10721425600157650,4699282.641,65.64%,1994175906,0.00%,59.38%,25042277679,10.975999999999999,75.00%,2814730480841809,11.538,75.00%,24395663298156824,10692805.352,75.00%,70641341585172960,30962.639,50.01%,2837593703022,0.0,62.50%,2604139584646,1141.414,75.00%,594696,0.261,2281705.203731,1000.0889999999999,43414,0.019,0,0.0,0,0.0,20511571,0.009000000000000001,20514646,0.009000000000000001,2281502.60802,48.032,6577787234996766,2883343.637,59.91%,1861936926,0.00%,60.68%,24624261231,10.794,74.47%,9007333742079178,37.211999999999996,75.00%,24205494388156684,10610370.284,75.00%,55576188566290832,24361.574,54.95%,2707893442427,0.0,62.50%,2561555141725,1122.846,74.99%,563489,0.247,2281494.813085,1000.0830000000001,42196,0.018000000000000002,0,0.0,0,0.0,19323710,0.008,19326240,0.008,2281305.339964,48.035
20,15165779394,494271904,33559264,9468365172,12625412626,29903048,6661056598,18174998080,3217968,19873814998,409.898,75.02%,636006161,3.20%,75.36%,1186251925,24.465999999999998,75.71%,3519940712045568,1273.458,75.97%,276408083217790,5700927.989,50.92%,3616944414963148,74599.62599999999,50.59%,101724840252,0.0,63.13%,123548482323,2548.192,75.19%,121812,0.003,48452.204214,999.329,22081,0.455,0,0.0,41,0.001,925184,0.019,925361,0.019,48484.752615,0.8390000000000001,57.76733884,8811592645745038,3229712.9639999997,60.70%,1920755973,0.00%,65.10%,26842899772,9.839,74.99%,1313575751668570,5.329,75.00%,24650857380208584,9035278.51,74.22%,66140313178849848,24242.408,50.01%,2778303955161,0.0,62.50%,2790949636813,1022.967,74.99%,558157,0.205,2728614.758248,1000.1189999999999,43822,0.016,0,0.0,0,0.0,23419921,0.009000000000000001,23422966,0.009000000000000001,2728289.709523,48.031000000000006,6754664023037064,2475764.012,62.51%,1818850248,0.00%,62.50%,25986021554,9.525,75.00%,5629415480437950,39.474000000000004,75.00%,14261092777659536,5227069.791999999,75.00%,64168321107541984,23519.396,50.01%,2520528732371,0.0,62.50%,2700333331167,989.7439999999999,74.99%,632872,0.23199999999999998,2728464.973309,1000.055,40132,0.015,0,0.0,0,0.0,19692340,0.006999999999999999,19694778,0.006999999999999999,2728314.9726380003,48.03
21,14035038248,420788230,39443480,7589499106,12319117340,35238428,6786017176,15670466936,3787509,18083807702,364.017,75.33%,598109863,3.31%,75.65%,1216861507,24.495,75.65%,2796918643267860,246401072.713,75.48%,1135108144,22.849,50.45%,4731853110158504,95249.463,50.56%,92452171999,0.0,63.06%,126396832210,2544.295,75.31%,118357,0.002,49645.348666000005,999.332,20210,0.40700000000000003,0,0.0,41,0.001,1018417,0.021,1018571,0.021,49678.528085000005,0.951,52.248076458999996,5307132390792406,2149884.976,58.35%,2029771492,0.00%,65.10%,30612915265,12.401,75.00%,5816654163561032,36.904,75.01%,15761455229448724,6384863.481000001,75.01%,42033827343313368,17027.631,51.57%,2908519798782,0.0,62.50%,3183056420678,1289.4360000000001,74.99%,596677,0.242,2468690.832385,1000.051,43839,0.018000000000000002,0,0.0,0,0.0,24937513,0.01,24940631,0.01,2468565.737759,48.031000000000006,6150148118295240,2491226.641,64.08%,1889786586,0.00%,60.94%,25918516816,10.499,74.99%,4503862176475002,22.859,75.00%,19703092201410892,7981087.165,75.00%,47842311783709768,19379.377,50.01%,2650754390587,0.0,62.50%,2696593617409,1092.303,75.00%,523606,0.212,2468863.4935790002,1000.057,37998,0.015,0,0.0,0,0.0,19734345,0.008,19736921,0.008,2468722.843703,48.03
22,14566490994,421295082,30305332,8764995006,12829044212,27758824,6742633298,16823892150,2694261,19245059651,384.74,75.46%,621385427,3.23%,75.19%,1227578715,24.541,74.89%,3371250611202341,1220.904,75.14%,276127316412092,5520236.187999999,50.97%,3293324924985319,65838.946,51.28%,98771275772,0.0,63.54%,127678822027,2552.508,75.52%,119959,0.002,49989.948252999995,999.3810000000001,19825,0.396,0,0.0,41,0.001,998888,0.02,999029,0.02,50020.924286,1.022,48.953849508999994,13745997947330204,5987966.576,59.38%,1870644740,0.00%,61.73%,23354351322,10.174,75.00%,7317966622990252,22.805999999999997,75.00%,32088298672132720,13978152.818,75.00%,115400671511962000,50270.294,53.91%,2735218125223,0.0,62.50%,2428394041853,1057.846,75.00%,592115,0.258,2295889.09274,1000.1239999999999,42746,0.019,0,0.0,0,0.0,18748648,0.008,18751736,0.008,2295603.65313,48.032,5449192768370286,2373639.273,61.99%,2019814670,0.00%,58.09%,26238912964,11.43,75.00%,3190003118505509,32.074,75.00%,9945848989240632,4332358.711,75.00%,44822135765384504,19524.283,54.95%,2774678983568,0.0,62.51%,2729106141697,1188.7839999999999,75.00%,557326,0.243,2295819.914355,1000.047,42957,0.019,0,0.0,0,0.0,19904225,0.009000000000000001,19907396,0.009000000000000001,2295712.2556209997,48.035
23,15089032446,420717934,29114584,8714019946,13383755746,25437880,7903136590,17901372652,2648411,18056351648,382.126,76.08%,605750756,3.35%,75.94%,1160150582,24.552,75.47%,3938321237759129,695.798,75.04%,566015199447946,11978575.072,49.73%,2488180264122008,52657.33900000001,50.91%,93105913208,0.0,63.58%,120009069156,2539.751,75.91%,118814,0.003,47220.736131,999.332,20014,0.424,0,0.0,40,0.001,1043352,0.022000000000000002,1043478,0.022000000000000002,47252.298045999996,0.96,49.241147435,11663517775061566,5016664.916,59.13%,1827566023,0.00%,64.07%,23563433836,10.135,75.00%,9194769086636262,40.163000000000004,75.00%,22893391516399700,9846812.621,75.00%,54043768151882336,23245.086,51.82%,2713932398815,0.0,62.50%,2447508314638,1052.712,75.00%,605317,0.26,2325068.289192,1000.049,44419,0.019,0,0.0,0,0.0,18412988,0.008,18415923,0.008,2324954.520464,48.034,7326718211555792,3151014.059,61.47%,1770895106,0.00%,63.55%,24402932434,10.495,75.00%,11634458316004056,61.998999999999995,75.00%,18765494516760860,8070507.878,75.00%,53472764191306096,22997.122000000003,50.01%,2673027086885,0.0,62.50%,2536792508792,1091.003,74.99%,603975,0.26,2325058.926932,999.942,47167,0.02,0,0.0,0,0.0,18021063,0.008,18023716,0.008,2325193.75477,48.048
24,14011156174,419420654,32573192,8198717244,11994076902,30082704,6458410288,16254195222,2968970,19076034094,374.898,75.32%,620729268,3.25%,75.56%,1247390443,24.515,76.03%,925665403008701,65.955,76.02%,1403482068477005,27582414.075999998,50.14%,6192767031803450,121705.484,50.00%,98780097243,0.0,62.58%,129654211500,2548.074,75.10%,123221,0.002,50851.00348,999.367,19616,0.386,0,0.0,41,0.001,899520,0.018000000000000002,899636,0.018000000000000002,50883.220902999994,0.948,53.682664223,6636167408292266,2626729.652,59.38%,1810147452,0.00%,61.21%,26760398214,10.592,74.74%,9194354182776486,38.887,75.00%,23643497963790808,9358576.023,75.00%,63311098923457112,25059.817000000003,54.69%,2579103207956,0.0,62.50%,2784346114530,1102.101,74.99%,598896,0.237,2526617.3210380003,1000.086,45889,0.018000000000000002,0,0.0,0,0.0,19898404,0.008,19901262,0.008,2526399.091729,48.031000000000006,10007191238340910,3961026.938,63.29%,2013213808,0.00%,61.73%,30545578305,12.09,75.00%,8443962082950914,38.46,75.00%,21955164030993952,8690250.25,75.00%,63609928330878800,25177.958,50.00%,2723772936252,0.0,62.50%,3177556177794,1257.734,75.00%,544724,0.21600000000000003,2526498.565269,1000.034,44622,0.018000000000000002,0,0.0,0,0.0,22405527,0.009000000000000001,22408427,0.009000000000000001,2526413.325113,48.036
25,14808180318,420436716,39862224,8200485752,12832252926,37318080,6498899872,16254449680,3518106,18938533930,359.494,75.21%,615499176,3.25%,75.10%,1293225579,24.548000000000002,75.13%,2598025430187267,940.341,75.84%,276285561876627,5244496.579,50.94%,4732472189308794,89832.54199999999,50.56%,96088933569,0.0,63.17%,134142622734,2546.317,75.33%,121340,0.002,52648.620685,999.385,21631,0.41100000000000003,0,0.0,41,0.001,958840,0.018000000000000002,959013,0.018000000000000002,52681.045302,1.0190000000000001,51.678779206,8023057506951094,3307672.124,59.64%,2034865718,0.00%,62.50%,24936842436,10.280999999999999,75.00%,9193759568170242,45.368,75.01%,20264861300018984,8354610.043,75.00%,58035356884831208,23926.281000000003,52.87%,2742622979097,0.0,62.49%,2593877311328,1069.38,74.99%,580149,0.239,2425627.0885119997,1000.015,40873,0.017,0,0.0,0,0.0,19527581,0.008,19530997,0.008,2425590.326148,48.036,2814278780233347,1160231.379,50.02%,1925267332,0.00%,74.99%,24736650634,10.198,75.01%,6004119637856474,25.598000000000003,75.01%,23455308870122652,9669825.724,75.00%,59677423813535496,24602.971,50.00%,2628981505681,0.0,62.49%,2574622703637,1061.4289999999999,74.99%,592972,0.244,2425580.4460529997,999.9839999999999,42236,0.017,0,0.0,0,0.0,19788210,0.008,19791651,0.008,2425618.572563,48.037
26,13714177138,425041834,17898304,8464322002,11965380700,16174488,6459224168,16247107604,1625074,18206283873,386.88599999999997,75.29%,608659019,3.34%,75.31%,1147460001,24.384,75.46%,1859896719427948,162301983.861,75.67%,1145948235,24.351999999999997,50.90%,5805020934627198,123357.45199999999,50.91%,93355187279,0.0,63.43%,119656375766,2542.714,75.50%,120852,0.003,47025.873451,999.306,21233,0.451,0,0.0,41,0.001,701807,0.015,701930,0.015,47058.534612999996,0.972,48.421157347,6157537478483040,2698525.355,50.29%,1805863231,0.00%,74.73%,27088819620,11.872,75.00%,2251846199906762,11.538,75.00%,19516024200598456,8552848.655,75.00%,42779437104760832,18747.981,50.01%,2838416501624,0.0,62.50%,2817524916066,1234.7730000000001,75.00%,587438,0.257,2281819.0022259997,1000.0010000000001,46894,0.021,0,0.0,0,0.0,14890791,0.006999999999999999,14894794,0.006999999999999999,2281815.6836759998,48.04,3617743569984479,1595761.737,62.25%,1864582077,0.00%,57.83%,27053909406,11.933,75.00%,6004691688620568,50.792,75.00%,11822196268645494,5214689.237,75.00%,35604323576964552,15704.822,54.95%,2966248047821,0.0,62.50%,2814185534090,1241.318,75.00%,526848,0.23199999999999998,2266895.097462,999.9119999999999,45297,0.02,0,0.0,0,0.0,16296316,0.006999999999999999,16300840,0.006999999999999999,2267095.0715400004,48.045
27,15349738000,421057590,41326380,8203276998,12838712670,35654432,6211456678,16504626556,3658392,19455316782,387.827,75.54%,631903753,3.25%,75.39%,1230123640,24.522,75.23%,2428112892457719,290.69,75.35%,835293869087327,16650968.675,50.55%,3872395838180080,77193.36200000001,50.88%,99781759952,0.0,63.39%,127982997397,2551.2470000000003,75.60%,121490,0.002,50133.051294,999.365,22023,0.439,0,0.0,41,0.001,695941,0.013999999999999999,696067,0.013999999999999999,50164.881419,1.0490000000000002,47.80313498899999,8969968912859546,4008342.4910000004,65.90%,1970808237,0.00%,58.33%,24044961066,10.745,74.99%,750567565294712,3.846,75.00%,19513564722261972,8719879.787999999,75.01%,45174165273276432,20186.639,50.78%,2625489423463,0.0,62.50%,2499937786249,1117.128,74.99%,594280,0.266,2238179.1614200003,1000.158,41068,0.018000000000000002,0,0.0,0,0.0,19510870,0.009000000000000001,19514671,0.009000000000000001,2237824.969643,48.034,3205646343626916,1423088.3730000001,61.47%,1857642779,0.00%,63.55%,25586644006,11.359000000000002,75.00%,9195090878865580,108.887,75.00%,8444591201777878,3748822.63,75.00%,41088148450345704,18240.336,50.01%,2606186726905,0.0,62.50%,2658892140475,1180.367,74.99%,569860,0.253,2252636.599581,1000.0169999999999,41871,0.019,0,0.0,0,0.0,19459424,0.009000000000000001,19461978,0.009000000000000001,2252598.2246709997,48.037
28,13658749158,423361808,40276520,9026639300,11988063676,39265864,5935131422,16208783254,3715368,19519419536,352.986,75.13%,624698267,3.20%,75.27%,1355253467,24.508000000000003,75.49%,3928016867497106,704.9119999999999,75.24%,557234679543416,10076929.935,50.51%,1927067976841583,34848.745,51.13%,98584951509,0.0,63.66%,141179162673,2553.058,75.63%,122199,0.002,55265.367337,999.409,20980,0.379,0,0.0,41,0.001,914514,0.017,914675,0.017,55298.060338,1.09,50.742072046000004,8442686948679604,3523067.497,58.35%,1979534542,0.00%,61.98%,25896036019,10.806,74.99%,8256037040524546,50.001999999999995,75.01%,16511553757545974,6890142.761,75.01%,59445490496156888,24806.14,54.69%,2712154706427,0.0,62.50%,2695529430042,1124.823,74.99%,595741,0.249,2396611.621054,1000.087,42562,0.018000000000000002,0,0.0,0,0.0,19746363,0.008,19749198,0.008,2396402.270723,48.031000000000006,11563232699726536,4824456.754,66.94%,2131544579,0.00%,57.82%,26795097470,11.18,75.00%,375324573211693,1.46,75.00%,25709414119173452,10726581.381000001,75.00%,50112430149444248,20908.102,50.27%,2944696082487,0.0,62.50%,2784184028129,1161.628,74.99%,642131,0.268,2396988.505476,1000.081,44416,0.019,0,0.0,0,0.0,22160047,0.009000000000000001,22163885,0.009000000000000001,2396794.7668459998,48.034
29,15419630908,425498472,42095984,7596377136,12316279260,37121260,6219208588,16492880984,3611666,19307079184,384.01800000000003,75.15%,630272830,3.26%,75.16%,1233537013,24.535,75.46%,2793574482657307,167.283,75.57%,1669967888792010,33215699.888,50.57%,3034799460748283,60362.231,51.01%,98904490476,0.0,63.40%,128171556556,2549.335,75.51%,119206,0.002,50245.916164999995,999.3919999999999,20431,0.406,0,0.0,41,0.001,1073653,0.021,1073766,0.021,50276.462468,1.011,49.73308696,11096405421246350,4744369.572,58.34%,1872135235,0.00%,66.67%,24277422893,10.38,75.00%,5066228998055718,17.531,75.00%,28898133958153992,12355661.336,75.00%,61079993827999776,26115.31,50.00%,2582283764195,0.0,62.50%,2525107660946,1079.633,75.00%,583610,0.25,2339028.690857,1000.073,40915,0.017,0,0.0,0,0.0,19267686,0.008,19270438,0.008,2338857.724571,48.032,12301396847323074,5259594.569,64.07%,1861953347,0.00%,60.95%,24253875446,10.37,75.00%,7130589847734782,29.006999999999998,75.00%,24582644588779012,10510574.171,75.00%,60510601035689688,25871.958,50.01%,2585165184111,0.0,62.50%,2518789187813,1076.935,75.00%,637795,0.273,2339005.691698,1000.067,43136,0.018000000000000002,0,0.0,0,0.0,18392083,0.008,18394435,0.008,2338848.876379,48.032
30,13705269114,417794282,36159992,7909999206,12558340688,36621404,6498273546,15137170668,3812571,19101661863,362.912,75.36%,627093162,3.28%,75.33%,1289107018,24.491999999999997,75.21%,1311193626850739,472.202,75.13%,277676186756791,5275559.391,50.68%,5758010905367274,109396.23199999999,51.33%,97412414612,0.0,63.59%,134294668212,2551.459,75.65%,120158,0.002,52603.576793,999.413,19366,0.368,0,0.0,41,0.001,962023,0.018000000000000002,962172,0.018000000000000002,52634.453751,1.1059999999999999,47.572110571,6100901773292876,2725921.685,64.60%,2018114146,0.00%,58.85%,25197692804,11.258,75.00%,1688709421115005,9.677,75.01%,17449896053437820,7796724.456,75.01%,39304942757762840,17561.698,51.56%,2861698700603,0.0,62.50%,2618362670112,1169.901,74.99%,605480,0.271,2238223.546491,1000.053,42147,0.019,0,0.0,0,0.0,23743334,0.011000000000000001,23746432,0.011000000000000001,2238106.034316,48.037,4393406043466723,1963049.245,64.07%,1862396401,0.00%,59.64%,23780698015,10.626,75.01%,1125827347365599,8.823,75.01%,12759764761071972,5701281.953,75.00%,40330485076522248,18020.353,51.30%,2537154851101,0.0,62.49%,2475046533369,1105.893,74.99%,544541,0.243,2238100.935521,1000.0219999999999,38549,0.017,0,0.0,0,0.0,19371868,0.009000000000000001,19375033,0.009000000000000001,2238051.874461,48.038999999999994
31,14020851520,419074724,39295968,6772729274,10297922532,37082688,5364222082,15441251698,3624750,18619378494,388.43199999999996,75.78%,619365386,3.33%,76.11%,1173989487,24.491,75.50%,2795234796932323,241227937.45200002,75.52%,1158752517,24.174,50.27%,5317408398922792,110930.18199999999,50.29%,95956754257,0.0,63.18%,121823034637,2541.436,75.49%,116949,0.002,47904.250449,999.3639999999999,18491,0.386,0,0.0,41,0.001,804618,0.017,804720,0.017,47934.730586,0.9209999999999999,52.043651639,3892837266838423,1586160.879,61.47%,1885580483,0.00%,59.38%,26140139256,10.651,75.00%,5253772979268852,43.748000000000005,75.01%,12009208937403382,4893227.254,75.00%,43393411544023544,17680.917,54.17%,2638934974728,0.0,62.50%,2717856670058,1107.4080000000001,74.99%,572446,0.233,2454415.151279,1000.067,43505,0.018000000000000002,0,0.0,0,0.0,20454234,0.008,20457094,0.008,2454251.215909,48.031000000000006,4029370045843452,1641795.392,59.38%,1879995399,0.00%,64.33%,27344730384,11.142000000000001,75.00%,5066097381801352,44.997,75.01%,11258763308011532,4587462.929,75.00%,39782236642511032,16209.553999999998,51.30%,2869675510623,0.0,62.49%,2844257046467,1158.913,74.99%,528655,0.215,2454500.146311,1000.1030000000001,40777,0.017,0,0.0,0,0.0,24103549,0.01,24106543,0.01,2454246.166501,48.033
32,13908138922,419798112,31720240,7920585364,12540347908,29213412,6504677906,15372838314,3103074,17791074454,371.18800000000005,75.54%,598704364,3.37%,75.38%,1171963358,24.451999999999998,75.51%,3556319898697454,159.43200000000002,75.19%,2230622022344734,46539118.448,50.47%,1098053482401319,22909.502999999997,51.27%,90287608554,0.0,63.98%,122087509918,2547.202,75.96%,122070,0.003,47897.905804,999.329,18654,0.389,0,0.0,41,0.001,690843,0.013999999999999999,690963,0.013999999999999999,47930.044589,0.932,51.429193348000005,12752255835823738,5256515.214,65.12%,1850902088,0.00%,59.90%,30252812446,12.47,75.00%,5441898848177838,18.471,75.00%,29462466965165004,12144510.572999999,75.00%,60506903372511768,24941.112999999998,50.01%,2721985254442,0.0,62.50%,3146387595281,1296.95,74.99%,628393,0.259,2426204.5205139997,1000.0880000000001,43957,0.018000000000000002,0,0.0,0,0.0,21691183,0.009000000000000001,21694122,0.009000000000000001,2425990.474222,48.032,12664477076959954,5221166.829,66.68%,1771006762,0.00%,58.07%,24066078695,9.922,75.00%,750556475280142,2.92,75.01%,25705883149132128,10597729.663999999,75.01%,58246016934002200,24013.007,50.26%,2460994881863,0.0,62.50%,2502514667630,1031.708,74.99%,559347,0.231,2425656.4476099997,1000.0219999999999,38277,0.016,0,0.0,0,0.0,16925062,0.006999999999999999,16927274,0.006999999999999999,2425602.837918,48.037
33,15424263730,421950658,31134888,7919220424,12553802862,26318756,6457195988,16824467320,2704064,18417678403,348.35699999999997,75.35%,611198920,3.32%,75.45%,1297792560,24.546999999999997,75.63%,1120058606073809,100.166,75.39%,1118205456784496,21150035.804,50.34%,5821447271920028,110108.40400000001,50.77%,94779720274,0.0,63.26%,134761550605,2548.916,75.43%,120667,0.002,52839.272885000006,999.416,19593,0.371,0,0.0,40,0.001,1129290,0.021,1129447,0.021,52870.144862,1.034,51.149541608,8700933264186162,3608729.4039999996,61.47%,1914882990,0.00%,61.21%,25199256804,10.450999999999999,75.00%,5816811485104512,23.845,75.00%,24394143238965664,10117519.504,75.00%,57268904446840728,23752.392000000003,52.35%,2831200639268,0.0,62.50%,2620144224889,1086.71,75.00%,604852,0.251,2411195.318475,1000.048,43010,0.018000000000000002,0,0.0,0,0.0,17552179,0.006999999999999999,17555327,0.006999999999999999,2411079.43792,48.036,12330359894584412,5144408.344,62.78%,1867714189,0.00%,59.64%,24088998746,10.05,74.99%,2814917169863540,10.949000000000002,75.00%,25708247442226192,10725860.704,75.00%,42266372282190208,17634.155,52.61%,2837141447433,0.0,62.50%,2502800118353,1044.205,74.99%,519618,0.217,2396942.538262,1000.04,42581,0.018000000000000002,0,0.0,0,0.0,17820865,0.006999999999999999,17823991,0.006999999999999999,2396847.036574,48.038000000000004
